32504998,47.1055741,-122.7388847,OSMF Redaction Account,722137,3,12309304,2012-07-19T05:34:33Z
32505729,47.2933332,-122.49597,Heptazane,23762,2,16476442,2013-06-09T03:16:50Z
32506689,47.0869507,-122.6975556,OSMF Redaction Account,722137,4,12309296,2012-07-19T05:34:17Z
32507831,47.2671128,-122.596921,OSMF Redaction Account,722137,4,12308953,2012-07-19T05:11:57Z
32508834,47.2207025,-123.0779696,OSMF Redaction Account,722137,3,12318844,2012-07-19T10:34:17Z
32509590,47.2254221,-122.7205819,OSMF Redaction Account,722137,4,12309170,2012-07-19T05:26:34Z
32510351,47.2097864,-123.0898903,OSMF Redaction Account,722137,3,12318844,2012-07-19T10:34:14Z
32511162,47.0526352,-122.8981144,imoo_maps,22178,4,13455438,2012-10-11T15:10:56Z
32512060,47.1912927,-122.9467446,OSMF Redaction Account,722137,3,12309771,2012-07-19T05:58:37Z
32512865,47.1406206,-122.9486545,OSMF Redaction Account,722137,3,12309771,2012-07-19T05:58:23Z
32513703,47.2091008,-122.9222451,OSMF Redaction Account,722137,4,12309703,2012-07-19T05:55:14Z
32514543,47.1112987,-122.672078,OSMF Redaction Account,722137,3,12309265,2012-07-19T05:31:54Z
32515495,47.2278742,-122.6202413,OSMF Redaction Account,722137,3,12309105,2012-07-19T05:22:11Z
32516423,46.6961626,-123.869929,OSMF Redaction Account,722137,3,12310550,2012-07-19T06:37:42Z
32517296,47.1576437,-122.9583546,OSMF Redaction Account,722137,3,12309771,2012-07-19T05:58:28Z
32773476,47.556904,-122.3483301,OSMF Redaction Account,722137,4,12305227,2012-07-19T02:33:49Z
32774677,47.9006031,-122.6488799,OSMF Redaction Account,722137,3,12308165,2012-07-19T04:29:21Z
32775877,47.4073414,-123.1367619,OSMF Redaction Account,722137,3,12318685,2012-07-19T10:29:30Z
32777091,47.3490208,-122.5560918,OSMF Redaction Account,722137,3,12308928,2012-07-19T05:10:37Z
32778257,47.5111841,-122.4740756,Skybunny,1751737,4,22325361,2014-05-14T04:10:57Z
32779332,47.311335,-122.6856586,compdude,282329,2,11253699,2012-04-10T15:49:17Z
32780453,47.3536678,-123.1595153,OSMF Redaction Account,722137,3,12318712,2012-07-19T10:30:01Z
32781555,47.7444116,-122.8612206,OSMF Redaction Account,722137,3,12308816,2012-07-19T05:02:55Z
32782537,47.4219611,-122.540787,OSMF Redaction Account,722137,3,12308889,2012-07-19T05:08:01Z
32783684,47.5717555,-122.6807766,OSMF Redaction Account,722137,4,12308612,2012-07-19T04:53:59Z
32784954,47.3392551,-122.7886663,OSMF Redaction Account,722137,3,12309400,2012-07-19T05:39:29Z
32786125,47.8274743,-122.6966494,OSMF Redaction Account,722137,3,12308249,2012-07-19T04:33:01Z
32787391,47.7193034,-122.6569816,OSMF Redaction Account,722137,3,12308516,2012-07-19T04:48:19Z
32788860,47.8393986,-122.354463,OSMF Redaction Account,722137,4,12302799,2012-07-19T00:53:16Z
32790006,47.356369,-122.44719,OSMF Redaction Account,722137,4,12307857,2012-07-19T04:18:12Z
32791249,47.6213401,-122.673783,OSMF Redaction Account,722137,8,12308621,2012-07-19T04:54:15Z
32792402,47.9926695,-122.4968116,Amoebabadass,11131,3,324429,2008-06-28T03:41:09Z
32793695,47.3350799,-122.8293867,Aspadistra at Ashdown Forest,3916577,5,41744837,2016-08-27T21:49:11Z
32794716,47.4097436,-122.5191337,OSMF Redaction Account,722137,3,12308889,2012-07-19T05:07:59Z
32795791,47.3335578,-122.3732021,Amoebabadass,11131,2,116388,2008-06-10T00:21:04Z
32797072,47.6569948,-122.7824241,OSMF Redaction Account,722137,3,12308791,2012-07-19T05:01:24Z
32798189,47.3896625,-122.4461101,OSMF Redaction Account,722137,3,12307766,2012-07-19T04:13:10Z
32799563,47.9214672,-122.6821831,Natfoot,567792,4,19121279,2013-11-26T05:35:02Z
32801197,47.6618368,-122.9129517,OSMF Redaction Account,722137,3,12308840,2012-07-19T05:04:43Z
32802467,47.6047462,-122.7076185,skyboysea,461624,5,32041412,2015-06-18T02:05:47Z
32803501,47.4505552,-122.3831976,Amoebabadass,11131,1,235509,2007-08-20T12:49:07Z
32804651,47.5968685,-122.4994957,OSMF Redaction Account,722137,4,12306255,2012-07-19T03:11:32Z
32806260,47.4869915,-122.4604677,OSMF Redaction Account,722137,3,12307766,2012-07-19T04:13:26Z
32807872,47.4014736,-122.4657002,OSMF Redaction Account,722137,3,12307766,2012-07-19T04:13:14Z
32809091,47.5181265,-122.3049811,OSMF Redaction Account,722137,5,12304347,2012-07-19T01:51:17Z
32810687,47.6745702,-122.9010899,OSMF Redaction Account,722137,3,12308840,2012-07-19T05:04:44Z
32811730,47.5918213,-122.5024771,OSMF Redaction Account,722137,4,12308395,2012-07-19T04:40:48Z
32812388,47.3918587,-122.9072064,OSMF Redaction Account,722137,3,12309514,2012-07-19T05:44:48Z
32813632,47.4232515,-122.8955354,OSMF Redaction Account,722137,3,12309514,2012-07-19T05:44:53Z
32814951,47.4201871,-123.0999936,OSMF Redaction Account,722137,3,12318511,2012-07-19T10:26:11Z
32816066,47.7842522,-122.7896596,OSMF Redaction Account,722137,3,12308701,2012-07-19T04:58:27Z
32817245,47.6544523,-122.586503,OSMF Redaction Account,722137,3,12308340,2012-07-19T04:37:50Z
32818508,47.7354504,-122.873548,OSMF Redaction Account,722137,3,12308816,2012-07-19T05:02:53Z
32819695,47.4346669,-123.1197896,Kla_Ger,86703,4,19981474,2014-01-13T22:44:09Z
32820835,47.4198511,-122.9038709,OSMF Redaction Account,722137,3,12309514,2012-07-19T05:44:52Z
32829331,47.5808623,-122.6294051,skyboysea,461624,8,32264525,2015-06-28T14:47:49Z
32830136,47.7003192,-122.5327008,OSMF Redaction Account,722137,3,12308294,2012-07-19T04:35:22Z
32831346,47.5430453,-122.6314236,OSMF Redaction Account,722137,3,12308612,2012-07-19T04:53:54Z
32832541,47.3346143,-122.588849,OSMF Redaction Account,722137,5,12308953,2012-07-19T05:12:13Z
32833190,47.5469192,-122.3992487,compdude,282329,3,8979843,2011-08-10T19:58:15Z
32833767,47.390223,-122.8128426,OSMF Redaction Account,722137,3,12309369,2012-07-19T05:37:51Z
32834523,47.9292211,-122.6806929,OSMF Redaction Account,722137,3,12308165,2012-07-19T04:29:25Z
32835303,47.665442,-122.7577652,OSMF Redaction Account,722137,3,12308791,2012-07-19T05:01:26Z
32836262,47.6338587,-122.7022858,OSMF Redaction Account,722137,4,12308563,2012-07-19T04:51:11Z
32837256,47.3490803,-122.45173,OSMF Redaction Account,722137,3,12307857,2012-07-19T04:18:10Z
32838718,47.7219061,-122.7464913,skyboysea,461624,4,24414939,2014-07-29T05:21:23Z
32839495,47.5674423,-122.5374903,OSMF Redaction Account,722137,3,12308395,2012-07-19T04:40:43Z
32840195,47.3020937,-122.5609065,OSMF Redaction Account,722137,3,12308928,2012-07-19T05:10:34Z
32840812,47.8153169,-122.7165071,OSMF Redaction Account,722137,3,12308249,2012-07-19T04:33:00Z
32841588,47.704499,-122.5074943,Wim L,223681,2,7958490,2011-04-25T01:07:43Z
32842365,47.6013483,-122.5769196,OSMF Redaction Account,722137,3,12308457,2012-07-19T04:45:15Z
32843229,47.5781642,-122.6800217,OSMF Redaction Account,722137,4,12308612,2012-07-19T04:54:02Z
32844031,47.3071631,-122.5661078,OSMF Redaction Account,722137,4,12308953,2012-07-19T05:12:08Z
33096660,48.4567045,-123.4621401,CoreyBurger,6009,1,177659,2007-07-30T07:11:41Z
33096874,48.4604328,-123.5153637,CoreyBurger,6009,1,177659,2007-07-30T07:15:21Z
33097083,48.4683892,-123.4703026,CoreyBurger,6009,1,177659,2007-07-30T07:17:54Z
33097295,48.4668868,-123.4758558,CoreyBurger,6009,1,177659,2007-07-30T07:20:07Z
33152185,47.2060698,-122.463175,Amoebabadass,11131,1,186766,2007-08-03T15:15:02Z
33392708,47.1629722,-122.4780358,Amoebabadass,11131,3,455918,2007-11-09T19:53:11Z
33449744,47.3096382,-122.1712911,compdude,282329,3,18975321,2013-11-18T15:48:06Z
33491004,47.4353888,-121.9765916,Amoebabadass,11131,1,189481,2007-08-04T17:23:42Z
33491451,47.5108213,-121.8685308,Amoebabadass,11131,3,857209,2009-03-25T02:47:19Z
33503958,47.2343152,-122.4291103,Amoebabadass,11131,4,532837,2009-02-18T13:25:29Z
33525864,47.2359572,-122.4267268,sctrojan79,2601744,5,35640681,2015-11-29T06:01:43Z
33658974,47.9505796,-122.2985279,OSMF Redaction Account,722137,3,12302700,2012-07-19T00:46:55Z
33659617,48.0170134,-122.3327851,OSMF Redaction Account,722137,3,12321454,2012-07-19T11:24:51Z
33661299,48.0496522,-122.2791872,jfire,67236,2,15309614,2013-03-10T01:26:55Z
33661688,48.183903,-122.360199,cohort,7932,1,194729,2007-08-07T01:14:30Z
33662080,48.274671,-122.383265,cohort,7932,1,194729,2007-08-07T01:17:17Z
33662526,48.0917081,-122.7984909,Wim L,223681,2,6051254,2010-10-15T18:26:58Z
33662915,48.2309456,-122.3820641,cohort,7932,4,557043,2008-01-06T14:54:57Z
33663311,48.0320957,-122.7310481,zephyr,121241,3,4134868,2010-03-15T14:04:29Z
33663711,48.087329,-122.8012312,Wim L,223681,2,6051254,2010-10-15T18:26:43Z
33664358,48.054121,-122.69436,cohort,7932,1,194729,2007-08-07T01:31:02Z
33664731,48.0897726,-122.3243854,Heptazane,23762,2,37055851,2016-02-07T09:26:22Z
33665130,48.1991643,-122.4534387,compdude,282329,2,8868048,2011-07-30T00:13:22Z
33665531,48.2480093,-122.3953764,cohort,7932,4,557043,2008-01-06T15:09:59Z
33665953,48.0657172,-122.7808275,Wim L,223681,2,6046233,2010-10-15T05:13:43Z
33666325,48.1200416,-122.9442735,Wim L,223681,2,6052834,2010-10-15T21:55:15Z
33666696,48.2789947,-122.6235437,ewedistrict,8609,1,443547,2007-09-16T19:25:01Z
33667096,48.023533,-122.7170014,zephyr,121241,2,4134868,2010-03-15T14:04:16Z
33667455,48.0388312,-122.173837,Amoebabadass,11131,3,637282,2008-09-14T23:43:56Z
33667814,48.2360203,-122.4297612,compdude,282329,2,8868048,2011-07-30T00:21:32Z
33668185,48.0368081,-122.1842165,jfire,67236,2,15309755,2013-03-10T02:04:42Z
33668607,48.041355,-122.715466,cohort,7932,1,194729,2007-08-07T02:01:21Z
33668971,48.00675,-122.147837,Amoebabadass,11131,2,637282,2008-09-15T01:48:40Z
33669376,48.2084648,-122.3468712,Heptazane,23762,3,37055851,2016-02-07T09:26:15Z
33669765,48.2723906,-122.6399023,ewedistrict,8609,1,443547,2007-09-16T19:27:05Z
33670100,48.057352,-122.766369,Lamoreaux,272570,3,25523343,2014-09-18T15:45:17Z
33670473,48.0799661,-122.3947825,compdude,282329,2,8868048,2011-07-29T23:39:51Z
33670833,48.0137603,-122.1580748,Scott Leibrand,139852,2,1657504,2009-06-28T05:09:11Z
33671170,48.156188,-122.613661,cohort,7932,1,194729,2007-08-07T02:22:14Z
33671536,48.071021,-122.68546,cohort,7932,1,194729,2007-08-07T02:24:53Z
33671906,48.0026057,-122.8679171,Wim L,223681,2,6053187,2010-10-15T23:04:35Z
33672265,48.12301,-122.4258956,compdude,282329,2,8868048,2011-07-29T23:53:14Z
33672640,48.1718239,-122.5293114,compdude,282329,3,8868048,2011-07-29T23:13:47Z
33673017,48.098594,-122.569306,cohort,7932,1,194729,2007-08-07T02:35:13Z
33673395,48.075427,-122.54616,cohort,7932,1,194729,2007-08-07T02:37:52Z
33673761,48.0591767,-122.5136602,Amoebabadass,11131,3,324429,2008-06-28T06:38:48Z
33674123,48.0460142,-122.7684351,Lamoreaux,272570,3,16367271,2013-05-31T16:16:23Z
33674520,48.128649,-122.4390009,compdude,282329,2,8868048,2011-07-29T23:53:19Z
33674876,48.082077,-122.611538,cohort,7932,1,194729,2007-08-07T02:50:50Z
33677584,48.4570183,-123.4995653,alester,307202,3,39069459,2016-05-03T15:48:32Z
34024737,48.4494512,-123.3503034,Austin Henry,69593,2,363749,2008-10-15T03:59:27Z
34276545,47.3174486,-122.2447935,Skybunny,1751737,2,25824746,2014-10-03T06:32:58Z
34302139,48.1358538,-123.5571579,OSMF Redaction Account,722137,5,12317865,2012-07-19T10:12:55Z
34305989,48.1366704,-123.6006821,OSMF Redaction Account,722137,3,12317924,2012-07-19T10:13:53Z
34310549,48.1465384,-123.6415533,OSMF Redaction Account,722137,3,12318042,2012-07-19T10:16:33Z
34315649,48.151819,-123.1192891,OSMF Redaction Account,722137,3,12311577,2012-07-19T07:17:26Z
34706132,47.2898595,-122.3012203,compdude,282329,2,33973976,2015-09-12T03:24:58Z
34711159,47.3733925,-122.2443015,Skybunny,1751737,3,25824080,2014-10-03T05:22:33Z
34712433,47.1669751,-122.5315933,Amoebabadass,11131,1,225361,2007-08-17T06:59:35Z
34712633,47.1610928,-122.5373868,Amoebabadass,11131,1,225361,2007-08-17T06:59:35Z
34712833,47.1750273,-122.5369663,Amoebabadass,11131,1,225361,2007-08-17T06:59:35Z
34713033,47.1507388,-122.5355758,Amoebabadass,11131,1,225361,2007-08-17T07:11:19Z
34715400,47.1314845,-122.5747232,Amoebabadass,11131,1,225361,2007-08-17T07:47:25Z
34715605,47.1339837,-122.544116,Amoebabadass,11131,1,225361,2007-08-17T07:47:25Z
34716588,47.1190105,-122.572792,Amoebabadass,11131,1,225361,2007-08-17T07:47:25Z
34719974,47.1222227,-122.5704402,Amoebabadass,11131,1,225361,2007-08-17T08:07:32Z
34970160,48.4924323,-122.1640545,Wim L,223681,3,12061763,2012-06-29T23:40:31Z
34970669,48.509997,-122.008616,cohort,7932,2,37395,2008-02-04T12:25:57Z
34970985,48.514901,-122.01238,cohort,7932,2,37395,2008-02-04T12:27:55Z
34974164,48.386107,-122.364791,cohort,7932,1,229579,2007-08-18T22:35:45Z
34974653,48.362913,-122.496477,cohort,7932,1,229579,2007-08-18T22:40:27Z
34975401,48.356339,-122.360159,cohort,7932,2,637330,2008-01-15T00:23:14Z
34976480,48.434581,-122.675323,cohort,7932,1,229579,2007-08-18T23:02:53Z
34977292,48.376237,-122.524441,cohort,7932,1,229579,2007-08-18T23:08:00Z
